1,0.00262451171875,0,4.0,0,0
2,0.00262451171875,0,4.0,0,0
3,0.00262451171875,0,4.0,0,0
4,0.00262451171875,0,4.0,0,0
5,0.00262451171875,0,4.0,0,0
6,0.00262451171875,0,4.0,0,0
7,0.00262451171875,0,4.0,0,0
8,0.00262451171875,0,4.0,0,0
9,0.00262451171875,0,4.0,0,0
10,0.006153106689453125,0,13.0,0,0
11,0.006153106689453125,0,13.0,0,0
12,0.006153106689453125,0,13.0,0,0
13,0.006153106689453125,0,13.0,0,0
14,0.0044403076171875,0,17.0,0,0
15,0.0044403076171875,0,17.0,0,0
16,0.0044403076171875,0,17.0,0,0
17,0.0044403076171875,0,17.0,0,0
18,0.0044403076171875,0,17.0,0,0
19,0.0025463104248046875,0,22.0,0,0
20,0.0025463104248046875,0,22.0,0,0
21,0.0025463104248046875,0,22.0,0,0
22,0.0025463104248046875,0,22.0,0,0
23,0.001125335693359375,0,26.0,0,0
24,0.001125335693359375,0,26.0,0,0
25,0.001125335693359375,0,26.0,0,0
26,0.001125335693359375,0,26.0,0,0
27,0.001125335693359375,0,26.0,0,0
28,0.001125335693359375,0,26.0,0,0
29,0.00091552734375,0,32.0,0,0
30,0.00091552734375,0,32.0,0,0
31,0.00091552734375,0,32.0,0,0
32,0.00091552734375,0,32.0,0,0
33,0.0005478858947753906,0,36.0,0,0
34,0.0005478858947753906,0,36.0,0,0
35,0.0005478858947753906,0,36.0,0,0
36,0.0005478858947753906,0,36.0,0,0
37,0.0005478858947753906,0,36.0,0,0
38,0.0005478858947753906,0,36.0,0,0
39,0.0002868175506591797,0,42.0,0,0
40,0.0002868175506591797,0,42.0,0,0
41,0.0002868175506591797,0,42.0,0,0
42,0.0002868175506591797,0,42.0,0,0
43,0.0002868175506591797,0,42.0,0,0
44,9.447336196899414e-05,0,47.0,0,0
45,9.447336196899414e-05,0,47.0,0,0
46,9.447336196899414e-05,0,47.0,0,0
47,9.447336196899414e-05,0,47.0,0,0
48,9.101629257202148e-05,0,51.0,0,0
49,9.101629257202148e-05,0,51.0,0,0
50,9.101629257202148e-05,0,51.0,0,0
51,5.6743621826171875e-05,0,54.0,0,0
52,3.11732292175293e-05,0,55.0,0,0
53,3.11732292175293e-05,0,55.0,0,0
54,3.11732292175293e-05,0,55.0,0,0
55,3.11732292175293e-05,0,55.0,0,0
56,3.11732292175293e-05,0,55.0,0,0
57,3.11732292175293e-05,0,55.0,0,0
58,3.11732292175293e-05,0,55.0,0,0
59,3.11732292175293e-05,0,55.0,0,0
60,1.6767578125,0,63.0,0,0
61,1.6767578125,0,63.0,0,0
62,1.6767578125,0,63.0,0,0
63,1.6767578125,0,63.0,0,0
64,1.6767578125,0,63.0,0,0
65,2.919921875,0,68.0,0,0
66,2.919921875,0,68.0,0,0
67,3.673828125,0,70.0,0,0
68,3.673828125,0,70.0,0,0
69,3.673828125,0,70.0,0,0
70,3.673828125,0,70.0,0,0
71,4.38671875,0,74.0,0,0
72,4.38671875,0,74.0,0,0
73,4.38671875,0,74.0,0,0
74,4.38671875,0,74.0,0,0
75,5.55859375,0,78.0,0,0
76,5.55859375,0,78.0,0,0
77,5.55859375,0,78.0,0,0
78,5.55859375,0,78.0,0,0
79,7.08203125,0,82.0,0,0
80,7.08203125,0,82.0,0,0
81,7.08203125,0,82.0,0,0
82,7.08203125,0,82.0,0,0
83,8.2109375,0,85.0,0,0
84,8.2109375,0,85.0,0,0
85,8.2109375,0,85.0,0,0
86,8.2109375,0,85.0,0,0
87,8.2109375,0,85.0,0,0
88,8.2109375,0,85.0,0,0
89,8.2109375,0,85.0,0,0
90,9.390625,0,93.0,0,0
91,9.390625,0,93.0,0,0
92,9.390625,0,93.0,0,0
93,9.390625,0,93.0,0,0
94,9.390625,0,93.0,0,0
95,11.1328125,0,98.0,0,0
96,11.1328125,0,98.0,0,0
97,11.1328125,0,98.0,0,0
98,11.1328125,0,98.0,0,0
99,13.40625,0,100.0,0,0
100,13.40625,0,100.0,0,0
101,13.40625,0,100.0,0,0
102,13.40625,0,100.0,0,0
103,13.40625,0,100.0,0,0
104,13.40625,0,100.0,0,0
105,13.40625,0,100.0,0,0
106,15.3984375,0,100.0,0,0
107,15.3984375,0,100.0,0,0
108,15.3984375,0,100.0,0,0
109,15.3984375,0,100.0,0,0
110,15.3984375,0,100.0,0,0
111,16.015625,0,100.0,0,0
112,16.015625,0,100.0,0,0
113,16.015625,0,100.0,0,0
114,16.015625,0,100.0,0,0
115,16.015625,0,100.0,0,0
116,16.015625,0,100.0,0,0
117,16.015625,0,100.0,0,0
118,16.015625,0,100.0,0,0
119,17.828125,0,100.0,0,0
120,17.828125,0,100.0,0,0
121,17.828125,0,100.0,0,0
122,17.828125,0,100.0,0,0
123,17.828125,0,100.0,0,0
124,17.828125,0,100.0,0,0
125,19.8125,0,100.0,0,0
126,19.8125,0,100.0,0,0
127,19.8125,0,100.0,0,0
128,19.8125,0,100.0,0,0
129,19.8125,0,100.0,0,0
130,20.140625,0,100.0,0,0
131,20.140625,0,100.0,0,0
132,20.140625,0,100.0,0,0
133,20.140625,0,100.0,0,0
134,20.140625,0,100.0,0,0
135,20.140625,0,100.0,0,0
136,20.140625,0,100.0,0,0
137,20.140625,0,100.0,0,0
138,22.71875,0,100.0,0,0
139,22.71875,0,100.0,0,0
140,22.71875,0,100.0,0,0
141,22.71875,0,100.0,0,0
142,22.71875,0,100.0,0,0
143,23.875,0,100.0,0,0
144,23.875,0,100.0,0,0
145,23.875,0,100.0,0,0
146,25.53125,0,100.0,0,0
147,25.53125,0,100.0,0,0
148,25.53125,0,100.0,0,0
149,25.53125,0,100.0,0,0
150,25.53125,0,100.0,0,0
151,25.53125,0,100.0,0,0
152,25.53125,0,100.0,0,0
153,27.5625,0,100.0,0,0
154,27.5625,0,100.0,0,0
